scaffold_name	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	stitle	staxids	sscinames	sphylums	skingdoms	sskingdoms
scaffold_4806_c1	scaffold_4806_c1_1	TAN30989_1	39.8	718	378	15	75	760	41	736	1.70e-117	407	1352	1138	TAN30989_1 glycosyltransferase [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_4894_c1	scaffold_4894_c1_7	NBS69653_1	28.3	247	173	2	2	248	5	247	1.93e-16	87.4	250	248	NBS69653_1 hypothetical protein [bacterium] >NBX50761.1 hypothetical protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_4923_c1	scaffold_4923_c1_1	MBU9147539_1	70.9	55	16	0	1	55	1	55	5.19e-17	77.8	55	83	MBU9147539_1 DUF2184 domain-containing protein [Burkholderia multivorans]	87883	Burkholderia multivorans	Proteobacteria	0	Bacteria
scaffold_4923_c1	scaffold_4923_c1_2	OYV52336_1	57.1	205	86	2	1	205	1	203	9.94e-70	221	206	203	OYV52336_1 hypothetical protein B7X10_00115 [Burkholderiales bacterium 21-58-4]	1970495	Burkholderiales bacterium 21-58-4	Proteobacteria	0	Bacteria
scaffold_4923_c1	scaffold_4923_c1_3	OYV99808_1	46.5	260	99	3	28	287	15	234	2.59e-57	194	293	240	OYV99808_1 hypothetical protein B7Z58_17700 [Acidiphilium sp. 37-64-53] >OZB22596.1 hypothetical protein B7X49_16915 [Acidiphilium sp. 34-64-41]	1970299	Acidiphilium sp. 37-64-53	Proteobacteria	0	Bacteria
scaffold_4923_c1	scaffold_4923_c1_4	WP_069351826_1	66.3	181	57	2	6	186	43	219	2.25e-75	244	189	494	WP_069351826_1 NUDIX hydrolase [Burkholderia cenocepacia]	95486	Burkholderia cenocepacia	Proteobacteria	0	Bacteria
scaffold_4923_c1	scaffold_4923_c1_5	WP_060241858_1	57.5	261	109	2	8	267	11	270	4.38e-99	301	276	278	WP_060241858_1 hypothetical protein [Burkholderia pseudomultivorans] >KWF29901.1 hypothetical protein WT56_16100 [Burkholderia pseudomultivorans]	1207504	Burkholderia pseudomultivorans	Proteobacteria	0	Bacteria
scaffold_4923_c1	scaffold_4923_c1_6	MBW8066840_1	60.1	321	127	1	1	321	126	445	6.00e-132	394	327	465	MBW8066840_1 DUF1073 domain-containing protein [Ferrovum sp.]	2609467	Ferrovum sp.	Proteobacteria	0	Bacteria
scaffold_4935_c1	scaffold_4935_c1_2	WP_070114352_1	96.8	63	2	0	1	63	1	63	1.73e-32	116	64	63	WP_070114352_1 hypothetical protein [Acidithiobacillus caldus] >MBU2783704.1 hypothetical protein [Acidithiobacillus caldus] >OFC34174.1 hypothetical protein BAE27_09040 [Acidithiobacillus caldus] >OFC35782.1 hypothetical protein BAE28_10045 [Acidithiobacillus caldus] >OFC41540.1 hypothetical protein BAE29_02315 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_4935_c1	scaffold_4935_c1_3	WP_014002802_1	96.6	388	13	0	1	388	1	388	1.22e-268	740	389	388	WP_014002802_1 ParB N-terminal domain-containing protein [Acidithiobacillus caldus] >AEK57934.1 conserved hypothetical protein [Acidithiobacillus caldus SM-1] >AUW32600.1 hypothetical protein A5904_06195 [Acidithiobacillus caldus] >QER44690.1 hypothetical protein F0726_01621 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_4935_c1	scaffold_4935_c1_4	WP_070114350_1	100	262	0	0	1	262	1	262	1.04e-201	560	263	262	WP_070114350_1 hypothetical protein [Acidithiobacillus caldus] >MBU2763713.1 hypothetical protein [Acidithiobacillus caldus] >MBU2771889.1 hypothetical protein [Acidithiobacillus caldus] >MBU2783706.1 hypothetical protein [Acidithiobacillus caldus] >OFC35780.1 hypothetical protein BAE28_10035 [Acidithiobacillus caldus] >OFC38325.1 hypothetical protein BAE27_02205 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_4935_c1	scaffold_4935_c1_5	WP_004873074_1	100	95	0	0	1	95	1	95	8.05e-59	185	96	95	WP_004873074_1 helix-turn-helix domain-containing protein [Acidithiobacillus caldus] >AIA55790.1 hypothetical protein Acaty_c1931 [Acidithiobacillus caldus ATCC 51756] >MBU2729817.1 helix-turn-helix transcriptional regulator [Acidithiobacillus caldus] >MBU2736401.1 helix-turn-helix transcriptional regulator [Acidithiobacillus caldus ATCC 51756] >MBU2743978.1 helix-turn-helix transcriptional regulator [Acidithiobacillus caldus] >MBU2763712.1 helix-turn-helix transcriptional regulator [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_4935_c1	scaffold_4935_c1_6	WP_141738266_1	100	83	0	0	1	83	1	83	6.34e-55	174	84	83	WP_141738266_1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_4935_c1	scaffold_4935_c1_7	WP_077272820_1	100	76	0	0	1	76	1	76	2.00e-48	157	77	76	WP_077272820_1 helix-turn-helix domain-containing protein [Acidithiobacillus caldus] >MBU2783708.1 helix-turn-helix domain-containing protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_4935_c1	scaffold_4935_c1_8	WP_077272819_1	99.5	217	1	0	1	217	1	217	1.40e-154	437	218	217	WP_077272819_1 helix-turn-helix domain-containing protein [Acidithiobacillus caldus] >MBU2783709.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_4935_c1	scaffold_4935_c1_9	WP_070114349_1	100	66	0	0	1	66	1	66	1.67e-38	132	67	66	WP_070114349_1 hypothetical protein [Acidithiobacillus caldus] >MBU2783710.1 hypothetical protein [Acidithiobacillus caldus] >OFC35777.1 hypothetical protein BAE28_10020 [Acidithiobacillus caldus] >OFC38328.1 hypothetical protein BAE27_02220 [Acidithiobacillus caldus] >OFC41545.1 hypothetical protein BAE29_02340 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_4991_c1	scaffold_4991_c1_1	HIE38691_1	64.6	192	68	0	1	192	385	576	7.76e-86	275	217	589	HIE38691_1 site-specific DNA-methyltransferase [Anaerolineae bacterium]	2052143	Anaerolineae bacterium	Chloroflexi	0	Bacteria
scaffold_4991_c1	scaffold_4991_c1_2	MCL4414085_1	35.0	472	280	7	9	462	66	528	7.17e-41	165	466	559	MCL4414085_1 hypothetical protein [Actinobacteria bacterium]	2900548	Actinobacteria bacterium	Actinobacteria	0	Bacteria
scaffold_4991_c1	scaffold_4991_c1_3	WP_015442595_1	83.0	188	32	0	21	208	10	197	1.55e-118	345	210	201	WP_015442595_1 MT-A70 family methyltransferase [Ilumatobacter coccineus] >BAN03348.1 MT-A70 family protein [Ilumatobacter coccineus YM16-304]	467094	Ilumatobacter coccineus	Actinobacteria	0	Bacteria
scaffold_4991_c1	scaffold_4991_c1_5	WP_239335310_1	37.1	159	88	3	12	165	18	169	1.33e-15	83.2	170	267	WP_239335310_1 class A beta-lactamase-related serine hydrolase [Frankia sp. CiP3]	2880971	Frankia sp. CiP3	Actinobacteria	0	Bacteria
scaffold_5024_c1	scaffold_5024_c1_1	WP_215855269_1	76.2	261	60	1	1	259	1	261	9.98e-131	385	259	376	WP_215855269_1 hypothetical protein [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_5024_c1	scaffold_5024_c1_2	MBU2783438_1	84.9	119	18	0	878	996	566	684	2.65e-45	187	997	684	MBU2783438_1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_2817_c2	scaffold_2817_c2_1	WP_215874170_1	97.2	427	12	0	66	492	1	427	2.66e-84	290	557	828	WP_215874170_1 hypothetical protein, partial [Acidithiobacillus caldus] >MBU2791386.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_2817_c2	scaffold_2817_c2_3	WP_215870195_1	71.2	104	30	0	1	104	1	104	1.06e-40	140	105	104	WP_215870195_1 hypothetical protein [Acidithiobacillus caldus] >MBU2762825.1 hypothetical protein [Acidithiobacillus caldus] >MBU2790054.1 hypothetical protein [Acidithiobacillus caldus] >MBU2820937.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_2817_c2	scaffold_2817_c2_4	WP_215889880_1	70.3	437	130	0	1	437	1	437	1.27e-224	634	443	454	WP_215889880_1 RNA-guided endonuclease IscB [Acidithiobacillus ferrooxidans] >MBU2774215.1 HNH endonuclease [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_2817_c2	scaffold_2817_c2_5	MBU2736806_1	100	36	0	0	1	36	11	46	1.34e-17	77.4	37	46	MBU2736806_1 IS630 family transposase [Acidithiobacillus caldus ATCC 51756]	637389	Acidithiobacillus caldus ATCC 51756	Proteobacteria	0	Bacteria
scaffold_5161_c1	scaffold_5161_c1_1	WP_133597923_1	96.9	128	4	0	1	128	207	334	1.27e-85	263	129	334	WP_133597923_1 major capsid protein [Tepidicella xavieri] >TDQ41865.1 major capsid protein E [Tepidicella xavieri]	360241	Tepidicella xavieri	Proteobacteria	0	Bacteria
scaffold_5161_c1	scaffold_5161_c1_2	HBO2850839_1	93.5	92	6	0	1	92	1	92	2.87e-53	171	93	92	HBO2850839_1 hypothetical protein [Pseudomonas aeruginosa] >HCE6646817.1 hypothetical protein [Pseudomonas aeruginosa] >HCE6712628.1 hypothetical protein [Pseudomonas aeruginosa] >HCF2175144.1 hypothetical protein [Pseudomonas aeruginosa]	287	Pseudomonas aeruginosa	Proteobacteria	0	Bacteria
scaffold_5161_c1	scaffold_5161_c1_3	WP_230338260_1	97.9	141	3	0	1	141	1	141	1.29e-88	264	142	141	WP_230338260_1 hypothetical protein [Paralysiella testudinis] >QRQ80972.1 hypothetical protein JQU52_09530 [Paralysiella testudinis]	2809020	Paralysiella testudinis	Proteobacteria	0	Bacteria
scaffold_5161_c1	scaffold_5161_c1_4	WP_143503113_1	98.5	67	1	0	1	67	1	67	1.79e-38	132	68	67	WP_143503113_1 hypothetical protein [Pseudomonas mendocina] >TRO09219.1 hypothetical protein EQ829_23335 [Pseudomonas mendocina] >TRO11313.1 hypothetical protein EQ836_24150 [Pseudomonas mendocina]	300	Pseudomonas mendocina	Proteobacteria	0	Bacteria
scaffold_5161_c1	scaffold_5161_c1_5	WP_058184901_1	98.8	250	3	0	1	250	1	250	4.47e-172	484	251	250	WP_058184901_1 hypothetical protein [Pseudomonas aeruginosa] >KSO99197.1 hypothetical protein APB11_24450 [Pseudomonas aeruginosa]	287	Pseudomonas aeruginosa	Proteobacteria	0	Bacteria
scaffold_5161_c1	scaffold_5161_c1_6	WP_056931666_1	90.7	129	12	0	1	129	1	129	1.44e-77	235	130	129	WP_056931666_1 MULTISPECIES: hypothetical protein [Stenotrophomonas] >KRG85657.1 hypothetical protein ABB33_07170 [Stenotrophomonas acidaminiphila] >QOF97329.1 hypothetical protein H7691_11825 [Stenotrophomonas sp. CW117]	40323	Stenotrophomonas	Proteobacteria	0	Bacteria
scaffold_5161_c1	scaffold_5161_c1_7	WP_133597910_1	94.4	213	12	0	1	213	1	213	6.83e-135	387	214	213	WP_133597910_1 DUF6441 family protein [Tepidicella xavieri] >TDQ41858.1 hypothetical protein DFR43_11013 [Tepidicella xavieri]	360241	Tepidicella xavieri	Proteobacteria	0	Bacteria
scaffold_5161_c1	scaffold_5161_c1_8	MBS0577588_1	99.5	217	1	0	1	217	1	217	4.04e-139	405	217	392	MBS0577588_1 phage tail protein [Proteobacteria bacterium]	1977087	Proteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_5219_c1	scaffold_5219_c1_2	WP_164994809_1	44.0	91	49	2	16	105	15	104	2.25e-12	69.3	116	110	WP_164994809_1 hypothetical protein [Candidatus Kuenenia stuttgartiensis] >QII11243.1 hypothetical protein KsCSTR_18640 [Candidatus Kuenenia stuttgartiensis]	174633	Candidatus Kuenenia stuttgartiensis	Planctomycetes	0	Bacteria
scaffold_5219_c1	scaffold_5219_c1_3	MCK5218620_1	40.4	188	98	7	4	186	10	188	3.03e-30	120	187	193	MCK5218620_1 nicotinamidase [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_5219_c1	scaffold_5219_c1_5	AGE49304_1	37.4	91	48	4	32	120	65	148	5.50e-06	55.1	150	165	AGE49304_1 cytidine and deoxycytidylate deaminase [Acanthocystis turfacea Chlorella virus Br0604L]	1278268	Acanthocystis turfacea Chlorella virus Br0604L	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_5219_c1	scaffold_5219_c1_6	MCA9337938_1	43.3	312	146	5	1	302	1	291	2.91e-72	235	315	292	MCA9337938_1 FAD-dependent thymidylate synthase [Candidatus Saccharibacteria bacterium]	2026720	Candidatus Saccharibacteria bacterium	Candidatus Saccharibacteria	0	Bacteria
scaffold_5219_c1	scaffold_5219_c1_7	UCC73692_1	47.8	90	45	1	1	88	1	90	3.51e-19	85.1	89	94	UCC73692_1 MAG: hypothetical protein JSV86_03795 [Gemmatimonadetes bacterium]	2026742	Gemmatimonadetes bacterium	Gemmatimonadetes	0	Bacteria
scaffold_5219_c1	scaffold_5219_c1_8	WP_156027846_1	31.3	83	55	1	12	94	574	654	1.18e-06	57.4	114	659	WP_156027846_1 hypothetical protein [Solirubrobacter sp. URHD0082]	1298857	Solirubrobacter sp. URHD0082	Actinobacteria	0	Bacteria
scaffold_5219_c1	scaffold_5219_c1_9	WP_037409737_1	30.3	145	94	3	3	146	21	159	2.24e-13	78.2	151	996	WP_037409737_1 hypothetical protein [Solirubrobacter sp. URHD0082]	1298857	Solirubrobacter sp. URHD0082	Actinobacteria	0	Bacteria
scaffold_5356_c1	scaffold_5356_c1_1	WP_242606716_1	51.9	77	37	0	1	77	151	227	3.23e-17	84.7	78	330	WP_242606716_1 IS110 family transposase [Frankia symbiont of Coriaria ruscifolia]	1306542	Frankia symbiont of Coriaria ruscifolia	Actinobacteria	0	Bacteria
scaffold_5356_c1	scaffold_5356_c1_2	MCA1708499_1	64.2	81	28	1	10	90	6	85	1.03e-26	110	97	337	MCA1708499_1 IS110 family transposase [Actinomycetia bacterium]	1883427	Actinomycetia bacterium	Actinobacteria	0	Bacteria
scaffold_5356_c1	scaffold_5356_c1_3	WP_072789443_1	60.8	329	123	3	1	325	76	402	1.93e-130	388	326	402	WP_072789443_1 hypothetical protein [Ferrithrix thermotolerans] >SHE56467.1 hypothetical protein SAMN02745225_00994 [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_5452_c1	scaffold_5452_c1_2	XP_005539048_1	99.4	535	3	0	21	555	1	535	0.0	1093	556	535	XP_005539048_1 fusion protein of dihydrofolate reductase and thymidylate synthase [Cyanidioschyzon merolae strain 10D] >BAM83012.1 fusion protein of dihydrofolate reductase and thymidylate synthase [Cyanidioschyzon merolae strain 10D]	280699	Cyanidioschyzon merolae strain 10D	Rhodophyta	0	Eukaryota
scaffold_5471_c1	scaffold_5471_c1_1	BDG16966_1	56.4	39	16	1	35	73	8	45	3.67e-09	58.5	83	61	BDG16966_1 hypothetical protein TbrSNM41_17000 [Thermus brockianus]	56956	Thermus brockianus	Deinococcus-Thermus	0	Bacteria
scaffold_5471_c1	scaffold_5471_c1_2	RMD90730_1	30.9	259	163	6	25	276	8	257	7.13e-27	116	279	262	RMD90730_1 hypothetical protein D6811_10190 [Alphaproteobacteria bacterium]	1913988	Alphaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_5471_c1	scaffold_5471_c1_3	WP_051993852_1	59.1	93	37	1	30	122	11	102	2.02e-30	115	125	120	WP_051993852_1 MazG-like family protein [Niallia nealsonii]	115979	Niallia nealsonii	Firmicutes	0	Bacteria
scaffold_5471_c1	scaffold_5471_c1_5	WP_141738323_1	99.1	114	1	0	1	114	1	114	2.86e-79	238	115	114	WP_141738323_1 hypothetical protein [Acidithiobacillus caldus] >MBU2729322.1 hypothetical protein [Acidithiobacillus caldus] >MBU2735172.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756] >MBU2744101.1 hypothetical protein [Acidithiobacillus caldus] >MBU2778776.1 hypothetical protein [Acidithiobacillus caldus] >MBU2783864.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_5471_c1	scaffold_5471_c1_6	OFC48748_1	41.4	70	28	3	3	72	113	169	7.31e-06	52.4	79	170	OFC48748_1 hypothetical protein BAE30_13350 [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_5471_c1	scaffold_5471_c1_8	PZQ21150_1	57.4	61	26	0	1	61	1	61	5.45e-18	80.1	64	63	PZQ21150_1 hypothetical protein DI569_12860 [Sphingopyxis macrogoltabida]	33050	Sphingopyxis macrogoltabida	Proteobacteria	0	Bacteria
scaffold_5471_c1	scaffold_5471_c1_9	OYV37528_1	46.9	98	52	0	1	98	114	211	3.12e-26	107	100	216	OYV37528_1 hypothetical protein B7Z80_12585 [Rhodospirillales bacterium 20-64-7]	1970566	Rhodospirillales bacterium 20-64-7	Proteobacteria	0	Bacteria
scaffold_5475_c1	scaffold_5475_c1_6	WP_166613729_1	38.7	248	142	3	4	250	183	421	2.45e-34	139	264	434	WP_166613729_1 phage tail sheath subtilisin-like domain-containing protein [Kineococcus vitellinus] >NAZ73854.1 hypothetical protein [Kineococcus vitellinus]	2696565	Kineococcus vitellinus	Actinobacteria	0	Bacteria
scaffold_5484_c1	scaffold_5484_c1_1	WP_188848057_1	75.1	257	64	0	1	257	1	257	2.17e-140	410	290	355	WP_188848057_1 hypothetical protein [Thermus composti] >GGN05153.1 hypothetical protein GCM10007092_19800 [Thermus composti]	532059	Thermus composti	Deinococcus-Thermus	0	Bacteria
scaffold_5484_c1	scaffold_5484_c1_2	WP_188848056_1	68.5	149	47	0	1	149	1	149	1.18e-65	207	150	149	WP_188848056_1 hypothetical protein [Thermus composti] >GGN05150.1 hypothetical protein GCM10007092_19790 [Thermus composti]	532059	Thermus composti	Deinococcus-Thermus	0	Bacteria
scaffold_5484_c1	scaffold_5484_c1_3	WP_188848055_1	71.4	70	18	1	1	70	1	68	9.96e-24	95.1	72	69	WP_188848055_1 hypothetical protein [Thermus composti]	532059	Thermus composti	Deinococcus-Thermus	0	Bacteria
scaffold_5484_c1	scaffold_5484_c1_4	BDG15801_1	67.6	37	12	0	4	40	2	38	2.90e-10	59.7	56	41	BDG15801_1 hypothetical protein TbrSNM41_05350 [Thermus brockianus]	56956	Thermus brockianus	Deinococcus-Thermus	0	Bacteria
scaffold_5484_c1	scaffold_5484_c1_5	WP_188848054_1	70.8	137	40	0	1	137	1	137	1.01e-64	204	139	142	WP_188848054_1 hypothetical protein [Thermus composti] >GGN05136.1 hypothetical protein GCM10007092_19770 [Thermus composti]	532059	Thermus composti	Deinococcus-Thermus	0	Bacteria
scaffold_5484_c1	scaffold_5484_c1_6	WP_229906169_1	45.1	82	34	2	1	82	1	71	2.76e-15	74.7	89	76	WP_229906169_1 hypothetical protein [Thermus composti] >GGN05132.1 hypothetical protein GCM10007092_19760 [Thermus composti]	532059	Thermus composti	Deinococcus-Thermus	0	Bacteria
scaffold_5484_c1	scaffold_5484_c1_8	GGN05129_1	37.8	98	47	3	1	98	1	84	5.35e-06	52.8	127	90	GGN05129_1 hypothetical protein GCM10007092_19750 [Thermus composti]	532059	Thermus composti	Deinococcus-Thermus	0	Bacteria
scaffold_5576_c1	scaffold_5576_c1_2	MBX0311161_1	59.4	964	350	15	17	966	8	944	0.0	1066	982	1114	MBX0311161_1 DUF927 domain-containing protein [Sulfurihydrogenibium sp.]	2053621	Sulfurihydrogenibium sp.	Aquificae	0	Bacteria
scaffold_5576_c1	scaffold_5576_c1_3	MBX0312174_1	48.2	114	55	2	10	122	2	112	3.25e-25	102	124	113	MBX0312174_1 hypothetical protein [Sulfurihydrogenibium sp.]	2053621	Sulfurihydrogenibium sp.	Aquificae	0	Bacteria
scaffold_5610_c1	scaffold_5610_c1_1	MBU2801881_1	62.2	246	92	1	1	245	69	314	7.80e-95	291	252	316	MBU2801881_1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_5610_c1	scaffold_5610_c1_2	WP_038472074_1	81.7	469	86	0	1	469	1	469	5.22e-275	763	472	470	WP_038472074_1 RNA-guided endonuclease IscB [Acidithiobacillus caldus] >AIA55705.1 HNH endonuclease [Acidithiobacillus caldus ATCC 51756] >AIA55715.1 HNH endonuclease [Acidithiobacillus caldus ATCC 51756] >MBU2729378.1 HNH endonuclease [Acidithiobacillus caldus] >MBU2746030.1 HNH endonuclease [Acidithiobacillus caldus] >MBU2779944.1 HNH endonuclease [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_5610_c1	scaffold_5610_c1_3	WP_248884279_1	82.9	181	31	0	1	181	1	181	9.82e-101	298	182	181	WP_248884279_1 hypothetical protein [Acidithiobacillus sp. S30A2]	2937799	Acidithiobacillus sp. S30A2	Proteobacteria	0	Bacteria
scaffold_5610_c1	scaffold_5610_c1_4	EGQ63752_1	62.3	146	53	2	1	145	1	145	3.61e-51	170	146	145	EGQ63752_1 hypothetical protein GGI1_21379 [Acidithiobacillus sp. GGI-221]	872330	Acidithiobacillus sp. GGI-221	Proteobacteria	0	Bacteria
scaffold_5609_c1	scaffold_5609_c1_1	MBS1901915_1	42.8	187	100	3	2	181	1	187	3.28e-38	140	184	197	MBS1901915_1 NERD domain-containing protein [Actinomycetia bacterium]	1883427	Actinomycetia bacterium	Actinobacteria	0	Bacteria
scaffold_5609_c1	scaffold_5609_c1_5	WP_147801253_1	80.3	238	45	1	6	243	10	245	1.21e-130	388	331	393	WP_147801253_1 DNA methyltransferase [Pelomicrobium methylotrophicum] >TXF09916.1 site-specific DNA-methyltransferase [Pelomicrobium methylotrophicum]	2602750	Pelomicrobium methylotrophicum	Proteobacteria	0	Bacteria
scaffold_5620_c1	scaffold_5620_c1_1	WP_072791176_1	95.9	49	2	0	1	49	1	49	4.75e-21	89.0	50	123	WP_072791176_1 hypothetical protein [Ferrithrix thermotolerans] >SHE78988.1 hypothetical protein SAMN02745225_01629 [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_5620_c1	scaffold_5620_c1_2	WP_072791176_1	93.8	48	3	0	1	48	76	123	5.91e-24	96.3	49	123	WP_072791176_1 hypothetical protein [Ferrithrix thermotolerans] >SHE78988.1 hypothetical protein SAMN02745225_01629 [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_5620_c1	scaffold_5620_c1_3	WP_072791171_1	90.4	73	7	0	1	73	1	73	1.71e-32	117	74	73	WP_072791171_1 hypothetical protein [Ferrithrix thermotolerans] >SHE78959.1 hypothetical protein SAMN02745225_01628 [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_5620_c1	scaffold_5620_c1_4	WP_072791169_1	91.2	182	16	0	1	182	1	182	1.08e-109	321	183	182	WP_072791169_1 hypothetical protein [Ferrithrix thermotolerans] >SHE78941.1 hypothetical protein SAMN02745225_01627 [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
